0	0.05	100
0	0.0651	99.05321
0	0.09359	97.97401
0	0.13156	96.89247
0	0.17742	95.80766
0	0.22992	94.71928
0	0.28807	93.62815
0	0.3511	92.53474
0	0.41835	91.43956
0	0.48931	90.34284
0	0.5635	89.2449
0	0.64058	88.14589
0	0.72017	87.04596
0	0.80203	85.94532
0	0.88589	84.8439
0	0.97151	83.74194
0	1.05873	82.63941
0	1.14732	81.53637
0	1.23716	80.43286
0	1.32806	79.32891
0	1.4199	78.22458
0	1.51253	77.11986
0	1.60584	76.01475
0	1.69969	74.90932
0	1.79398	73.80364
0	1.88859	72.69788
0	1.98336	71.59232
0	2.07821	70.48699
0	2.17304	69.38195
0	2.26775	68.27718
0	2.36223	67.17266
0	2.45641	66.06828
0	2.55022	64.96419
0	2.64353	63.8603
0	2.73627	62.75663
0	2.82834	61.65311
0	2.91967	60.54977
0	3.01017	59.4466
0	3.09974	58.34364
0	3.18829	57.24082
0	3.27575	56.1382
0	3.362	55.03571
0	3.44698	53.93342
0	3.53056	52.83132
0	3.61266	51.72937
0	3.69318	50.62762
0	3.77203	49.52602
0	3.84909	48.42468
0	3.92425	47.32354
0	3.99742	46.22258
0	4.06847	45.12189
0	4.13727	44.02144
0	4.20373	42.92126
0	4.26768	41.82141
0	4.329	40.72184
0	4.38756	39.62265
0	4.4432	38.52383
0	4.49576	37.42542
0	4.54507	36.32747
0	4.59097	35.23002
0	4.63328	34.13313
0	4.67178	33.03687
0	4.70627	31.94125
0	4.73654	30.84639
0	4.76236	29.75238
0	4.78345	28.65929
0	4.79956	27.56719
0	4.81042	26.47628
0	4.81569	25.38657
0	4.81508	24.29825
0	4.80824	23.21151
0	4.79478	22.12643
0	4.77434	21.0432
0	4.74651	19.96195
0	4.71089	18.88297
0	4.667	17.80654
0	4.61435	16.73299
0	4.55238	15.66284
0	4.48044	14.59662
0	4.39778	13.53501
0	4.30352	12.47889
0	4.19663	11.42928
0	4.07589	10.38742
0	3.93984	9.3551
0	3.7867	8.33439
0	3.61434	7.32825
0	3.42015	6.34063
0	3.20112	5.37726
0	2.95393	4.44662
0	2.676	3.56233
0	2.36793	2.74636
0	2.03843	2.03032
0	1.7074	1.44585
0	1.39799	1.00245
0	1.12286	0.6807
0	0.88251	0.45005
0	0.67215	0.28451
0	0.48682	0.16643
0	0.32262	0.08439
0	0.17831	0.03181
0	0.05485	0.0047
0	0	0
0	-0.04982	0.00402
0	-0.16753	0.04891
0	-0.28099	0.13464
0	-0.39279	0.25667
0	-0.50636	0.41829
0	-0.62593	0.63036
0	-0.75616	0.91286
0	-0.90213	1.29878
0	-1.06612	1.83061
0	-1.24165	2.53496
0	-1.41315	3.38839
0	-1.56795	4.33666
0	-1.70224	5.33701
0	-1.81725	6.36674
0	-1.91547	7.41479
0	-1.99939	8.47527
0	-2.07106	9.54472
0	-2.1322	10.62104
0	-2.18421	11.70263
0	-2.22821	12.78841
0	-2.26521	13.87769
0	-2.296	14.96974
0	-2.32128	16.06416
0	-2.34164	17.16054
0	-2.35761	18.25862
0	-2.36963	19.35816
0	-2.37811	20.45897
0	-2.38341	21.56087
0	-2.38583	22.66374
0	-2.38564	23.76745
0	-2.38311	24.87191
0	-2.37843	25.97694
0	-2.3718	27.08261
0	-2.36339	28.18864
0	-2.3533	29.29512
0	-2.34169	30.40193
0	-2.32864	31.50908
0	-2.31428	32.61649
0	-2.29866	33.72404
0	-2.28185	34.83187
0	-2.26393	35.93985
0	-2.24496	37.048
0	-2.22499	38.15622
0	-2.20405	39.26459
0	-2.18219	40.37303
0	-2.15944	41.4816
0	-2.13586	42.59023
0	-2.11145	43.69888
0	-2.08623	44.80758
0	-2.06023	45.91634
0	-2.03348	47.02514
0	-2.00597	48.13392
0	-1.97774	49.24275
0	-1.94879	50.35158
0	-1.91913	51.46041
0	-1.88879	52.56923
0	-1.85777	53.67804
0	-1.82609	54.78684
0	-1.79378	55.89561
0	-1.76086	57.00437
0	-1.72737	58.11309
0	-1.69334	59.22176
0	-1.65879	60.33039
0	-1.62378	61.43902
0	-1.58838	62.54755
0	-1.55259	63.65602
0	-1.5165	64.76448
0	-1.48013	65.8728
0	-1.44356	66.98111
0	-1.40681	68.08932
0	-1.36993	69.19744
0	-1.33294	70.30545
0	-1.29584	71.41337
0	-1.25866	72.5212
0	-1.22136	73.62895
0	-1.18395	74.73654
0	-1.14632	75.84396
0	-1.10844	76.95131
0	-1.0702	78.05847
0	-1.0315	79.16551
0	-0.99222	80.27233
0	-0.95219	81.37898
0	-0.9113	82.48545
0	-0.86938	83.59167
0	-0.82627	84.69769
0	-0.78183	85.80343
0	-0.7359	86.90888
0	-0.68835	88.01406
0	-0.63908	89.11894
0	-0.58801	90.2234
0	-0.53503	91.32749
0	-0.48013	92.43118
0	-0.42327	93.53436
0	-0.36445	94.637
0	-0.30366	95.7391
0	-0.24093	96.84059
0	-0.17624	97.94158
0	-0.10957	99.04269
0	-0.05	100
