0	0.05	100
0	0.02124	99.06671
0	0.00447	98.00949
0	0.0044	96.95453
0	0.02023	95.89773
0	0.05094	94.83753
0	0.09535	93.77346
0	0.15216	92.70538
0	0.21997	91.63349
0	0.29741	90.55802
0	0.38309	89.47932
0	0.47578	88.39782
0	0.57427	87.31388
0	0.67754	86.22797
0	0.78469	85.14035
0	0.8949	84.05134
0	1.00757	82.96127
0	1.12213	81.87023
0	1.23812	80.77852
0	1.35515	79.68614
0	1.47291	78.59338
0	1.59113	77.50028
0	1.70951	76.40728
0	1.82782	75.31454
0	1.94587	74.22196
0	2.06347	73.12967
0	2.1804	72.03764
0	2.2965	70.94572
0	2.41161	69.85403
0	2.52557	68.76255
0	2.63825	67.67125
0	2.74953	66.58013
0	2.85934	65.48915
0	2.96757	64.39845
0	3.07419	63.30784
0	3.17914	62.21745
0	3.28239	61.12718
0	3.38393	60.03703
0	3.48372	58.947
0	3.58174	57.85709
0	3.67795	56.76725
0	3.77229	55.67747
0	3.86473	54.58769
0	3.95519	53.49801
0	4.04357	52.40831
0	4.12979	51.31858
0	4.21376	50.22884
0	4.29538	49.13905
0	4.37451	48.04932
0	4.45106	46.95948
0	4.52491	45.86966
0	4.59595	44.77981
0	4.66408	43.68998
0	4.72916	42.60017
0	4.79111	41.51044
0	4.8498	40.42075
0	4.90513	39.33124
0	4.95698	38.24183
0	5.00522	37.15266
0	5.04973	36.06374
0	5.09035	34.97509
0	5.12693	33.88687
0	5.15927	32.79906
0	5.1872	31.71174
0	5.21048	30.62499
0	5.22885	29.53894
0	5.24203	28.45362
0	5.24973	27.36912
0	5.25159	26.28561
0	5.24724	25.20309
0	5.23631	24.12177
0	5.21832	23.04179
0	5.19281	21.9632
0	5.1593	20.88619
0	5.11725	19.81087
0	5.06614	18.7375
0	5.00535	17.6663
0	4.93424	16.59757
0	4.85209	15.53174
0	4.75809	14.46927
0	4.65135	13.41078
0	4.53082	12.35702
0	4.39533	11.30886
0	4.24356	10.26747
0	4.07395	9.23437
0	3.88471	8.21148
0	3.67383	7.20152
0	3.43892	6.20811
0	3.17743	5.23651
0	2.88677	4.29461
0	2.56537	3.39545
0	2.21543	2.56131
0	1.84931	1.82886
0	1.49423	1.24078
0	1.1791	0.8124
0	0.91349	0.51738
0	0.69074	0.31651
0	0.50087	0.1799
0	0.33512	0.08867
0	0.18883	0.03217
0	0.05956	0.00404
0	0	0
0	-0.05805	0.00523
0	-0.18613	0.05591
0	-0.31063	0.1496
0	-0.43575	0.28502
0	-0.56654	0.47081
0	-0.70958	0.7277
0	-0.87217	1.09305
0	-1.05883	1.61962
0	-1.26068	2.3387
0	-1.45521	3.21177
0	-1.62697	4.17159
0	-1.77361	5.1756
0	-1.89798	6.20429
0	-2.00358	7.2486
0	-2.09349	8.3037
0	-2.17014	9.36659
0	-2.23549	10.43549
0	-2.29115	11.50903
0	-2.3384	12.58624
0	-2.37832	13.66646
0	-2.41181	14.74916
0	-2.43961	15.83387
0	-2.46237	16.92033
0	-2.48062	18.0082
0	-2.49483	19.09733
0	-2.5054	20.18752
0	-2.51269	21.27863
0	-2.517	22.37053
0	-2.51859	23.46307
0	-2.5177	24.55629
0	-2.51452	25.64991
0	-2.50923	26.74403
0	-2.502	27.83848
0	-2.49295	28.9332
0	-2.48219	30.02824
0	-2.46984	31.12344
0	-2.45601	32.2189
0	-2.44078	33.31444
0	-2.42422	34.4101
0	-2.40643	35.5059
0	-2.38749	36.60179
0	-2.36745	37.69769
0	-2.34638	38.79361
0	-2.32433	39.88955
0	-2.30137	40.98551
0	-2.27754	42.08147
0	-2.2529	43.17741
0	-2.22748	44.27328
0	-2.2013	45.36914
0	-2.17442	46.46501
0	-2.14686	47.56085
0	-2.11863	48.65668
0	-2.08977	49.7525
0	-2.06029	50.84835
0	-2.03023	51.94426
0	-1.99957	53.04016
0	-1.96834	54.13616
0	-1.93655	55.23223
0	-1.90421	56.32837
0	-1.87133	57.42461
0	-1.83792	58.52095
0	-1.80399	59.61736
0	-1.76953	60.71388
0	-1.73458	61.81057
0	-1.69911	62.90721
0	-1.66311	64.00407
0	-1.62664	65.10092
0	-1.58964	66.19786
0	-1.55213	67.29487
0	-1.51411	68.3919
0	-1.47557	69.489
0	-1.43651	70.58608
0	-1.39689	71.68319
0	-1.35671	72.78035
0	-1.31598	73.87754
0	-1.27468	74.97464
0	-1.23274	76.0718
0	-1.19019	77.16892
0	-1.14698	78.26599
0	-1.10308	79.36302
0	-1.05845	80.45996
0	-1.01305	81.55678
0	-0.96684	82.65347
0	-0.91974	83.74995
0	-0.87172	84.84621
0	-0.82268	85.94216
0	-0.77253	87.03773
0	-0.7212	88.13293
0	-0.66858	89.22766
0	-0.61456	90.32181
0	-0.55899	91.41536
0	-0.50175	92.5083
0	-0.44269	93.60055
0	-0.38165	94.69203
0	-0.31843	95.78287
0	-0.25291	96.87301
0	-0.18483	97.96266
0	-0.11398	99.05256
0	-0.05	100
