0	0.05	100
0	0.01912	99.05321
0	0.00032	97.97401
0	-0.00108	96.89247
0	0.01422	95.80766
0	0.04521	94.71928
0	0.09064	93.62815
0	0.1491	92.53474
0	0.2191	91.43956
0	0.29915	90.34284
0	0.38779	89.2449
0	0.48372	88.14589
0	0.58566	87.04596
0	0.69259	85.94532
0	0.80355	84.8439
0	0.91772	83.74194
0	1.03448	82.63941
0	1.15321	81.53637
0	1.27349	80.43286
0	1.39487	79.32891
0	1.51705	78.22458
0	1.63972	77.11986
0	1.7626	76.01475
0	1.88543	74.90932
0	2.00798	73.80364
0	2.12997	72.69788
0	2.25114	71.59232
0	2.37128	70.48699
0	2.49021	69.38195
0	2.60774	68.27718
0	2.72374	67.17266
0	2.83811	66.06828
0	2.95079	64.96419
0	3.06169	63.8603
0	3.17081	62.75663
0	3.2781	61.65311
0	3.38361	60.54977
0	3.48732	59.4466
0	3.58923	58.34364
0	3.68932	57.24082
0	3.78758	56.1382
0	3.88395	55.03571
0	3.97838	53.93342
0	4.07077	52.83132
0	4.16103	51.72937
0	4.24904	50.62762
0	4.33469	49.52602
0	4.41783	48.42468
0	4.4983	47.32354
0	4.57601	46.22258
0	4.65079	45.12189
0	4.72252	44.02144
0	4.79106	42.92126
0	4.85629	41.82141
0	4.91808	40.72184
0	4.97632	39.62265
0	5.03088	38.52383
0	5.08164	37.42542
0	5.12847	36.32747
0	5.17123	35.23002
0	5.20976	34.13313
0	5.24389	33.03687
0	5.27342	31.94125
0	5.29815	30.84639
0	5.31782	29.75238
0	5.33215	28.65929
0	5.34084	27.56719
0	5.34355	26.47628
0	5.3399	25.38657
0	5.32951	24.29825
0	5.31192	23.21151
0	5.28664	22.12643
0	5.25319	21.0432
0	5.21102	19.96195
0	5.15961	18.88297
0	5.09834	17.80654
0	5.02656	16.73299
0	4.94357	15.66284
0	4.84858	14.59662
0	4.7407	13.53501
0	4.61894	12.47889
0	4.48217	11.42928
0	4.32913	10.38742
0	4.15839	9.3551
0	3.96832	8.33439
0	3.75712	7.32825
0	3.52278	6.34063
0	3.2633	5.37726
0	2.97697	4.44662
0	2.66362	3.56233
0	2.32712	2.74636
0	1.97966	2.03032
0	1.64285	1.44585
0	1.33802	1.00245
0	1.07377	0.6807
0	0.84687	0.45005
0	0.65012	0.28451
0	0.47697	0.16643
0	0.3224	0.08439
0	0.1839	0.03181
0	0.05974	0.0047
0	0	0
0	-0.05464	0.00402
0	-0.18213	0.04891
0	-0.30505	0.13464
0	-0.42606	0.25667
0	-0.54889	0.41829
0	-0.6781	0.63036
0	-0.81871	0.91286
0	-0.97614	1.29878
0	-1.15279	1.83061
0	-1.34157	2.53496
0	-1.52567	3.38839
0	-1.6915	4.33666
0	-1.83504	5.33701
0	-1.95769	6.36674
0	-2.06222	7.41479
0	-2.15136	8.47527
0	-2.22737	9.54472
0	-2.29214	10.62104
0	-2.34723	11.70263
0	-2.39386	12.78841
0	-2.43314	13.87769
0	-2.46593	14.96974
0	-2.49298	16.06416
0	-2.51492	17.16054
0	-2.53228	18.25862
0	-2.54553	19.35816
0	-2.55507	20.45897
0	-2.56124	21.56087
0	-2.56434	22.66374
0	-2.56464	23.76745
0	-2.56237	24.87191
0	-2.55771	25.97694
0	-2.55087	27.08261
0	-2.54198	28.18864
0	-2.53118	29.29512
0	-2.51859	30.40193
0	-2.50433	31.50908
0	-2.48853	32.61649
0	-2.47125	33.72404
0	-2.45261	34.83187
0	-2.4327	35.93985
0	-2.41162	37.048
0	-2.38943	38.15622
0	-2.36622	39.26459
0	-2.34207	40.37303
0	-2.31705	41.4816
0	-2.29124	42.59023
0	-2.26469	43.69888
0	-2.23744	44.80758
0	-2.20955	45.91634
0	-2.18108	47.02514
0	-2.15204	48.13392
0	-2.12249	49.24275
0	-2.09243	50.35158
0	-2.0619	51.46041
0	-2.03091	52.56923
0	-1.99946	53.67804
0	-1.96756	54.78684
0	-1.93521	55.89561
0	-1.90243	57.00437
0	-1.86919	58.11309
0	-1.8355	59.22176
0	-1.80133	60.33039
0	-1.7667	61.43902
0	-1.73159	62.54755
0	-1.69596	63.65602
0	-1.65985	64.76448
0	-1.6232	65.8728
0	-1.58601	66.98111
0	-1.54828	68.08932
0	-1.50998	69.19744
0	-1.47109	70.30545
0	-1.43159	71.41337
0	-1.39145	72.5212
0	-1.35067	73.62895
0	-1.30923	74.73654
0	-1.26705	75.84396
0	-1.22414	76.95131
0	-1.18046	78.05847
0	-1.13596	79.16551
0	-1.0906	80.27233
0	-1.04432	81.37898
0	-0.99709	82.48545
0	-0.94882	83.59167
0	-0.89948	84.69769
0	-0.84898	85.80343
0	-0.79723	86.90888
0	-0.74416	88.01406
0	-0.68969	89.11894
0	-0.63371	90.2234
0	-0.5761	91.32749
0	-0.51675	92.43118
0	-0.45554	93.53436
0	-0.39232	94.637
0	-0.32692	95.7391
0	-0.25922	96.84059
0	-0.18897	97.94158
0	-0.11595	99.04269
0	-0.05	100
